Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
Astro_dev-1.lvl2.100UP_100DOWN	0.1684804917969811	0.192375869184796	0.013021918458935354	1.1418287490317205	0.07729036353138592	0.06925844517205211	-9.464922502680107e-10	1.0382211074945453e-09	-0.9116480520725527
Astro_dev-2.lvl2.100UP_100DOWN	0.15833145869788073	0.18677599237026862	0.012817301683488765	1.1796518133939773	0.08095233751333035	0.028742228197335837	-4.3936585157103723e-10	1.07456303956731e-09	-0.408878618929565
Astro_dev-3.lvl2.100UP_100DOWN	0.13564526629804707	0.15394672189257705	0.011306397968029423	1.1349214469034035	0.08335269100498058	0.10838534377006806	-1.3269874669517738e-09	1.0967086336747713e-09	-1.2099726638472799
Astro_dev-4.lvl2.100UP_100DOWN	0.12923107737941564	0.1631113978977468	0.011671292162766921	1.2621685217315053	0.09031335495641364	0.003975031559501483	6.626380688120219e-10	1.1782249604628874e-09	0.5624036928836512
Astro_dev-5.lvl2.100UP_100DOWN	0.08931769811877187	0.10713977594149209	0.009272672653616764	1.1995357941157527	0.1038167445973166	0.05524843631447121	-1.1422803059722817e-09	1.2678739543322258e-09	-0.9009415345028577
Astro_GFAP.lvl2.100UP_100DOWN	0.17242938831190377	0.18982184873735924	0.012659788506277697	1.1008671468113929	0.07342013232325385	0.1734116914438279	-1.4966540869950737e-09	9.964661800031951e-10	-1.5019617494597506
Astro_SLC1A2_dev.lvl2.100UP_100DOWN	0.16268648428938065	0.19582374155131677	0.012671727645528173	1.20368783188524	0.07789047566476498	0.009940976052901496	-2.2735222581994822e-10	1.0350828832587077e-09	-0.21964639691865526
Astro_SLC1A2.lvl2.100UP_100DOWN	0.1709187760299633	0.20109020516596787	0.012946581470184562	1.1765249543485807	0.07574698210988202	0.02210956206362488	-5.89366936278386e-10	1.0162104272076118e-09	-0.5799654485910706
BKGR_NRGN.lvl2.100UP_100DOWN	0.11975540326973329	0.15860483893643262	0.012763434463678912	1.3244065370411395	0.10657919488551974	0.0027975043609185773	1.2057196181947995e-09	1.4101084991717802e-09	0.8550545003472942
CCK_RELN.lvl2.100UP_100DOWN	0.15808872066656837	0.17188381840053393	0.012206218219496714	1.0872617456564873	0.07721118981816145	0.2584729730002433	-2.7891956722947564e-10	1.0003356528686693e-09	-0.27882597848993596
CCK_SORCS1.lvl2.100UP_100DOWN	0.169562160646948	0.18355794658261573	0.011195208208792258	1.08254073834792	0.06602421298524402	0.21176833057130912	1.0934170307473027e-11	8.905471370971939e-10	0.012278036559764581
CCK_SYT6.lvl2.100UP_100DOWN	0.1479744123584021	0.18361248815727887	0.011923231243157452	1.2408394480564613	0.08057630405910134	0.003480647018404513	1.7277552178356842e-09	1.0640846679254962e-09	1.623700885761335
CGE_dev.lvl2.100UP_100DOWN	0.13818000828362403	0.1721366143576356	0.010942068751493473	1.2457418153016266	0.07918706104745717	0.002289141954136412	1.0772291225273127e-09	9.843059623268203e-10	1.0944047519338698
ID2_CSMD1.lvl2.100UP_100DOWN	0.17049520068161242	0.1712512461860282	0.012309693240011065	1.0044344093053248	0.07219964662230309	0.9510086394381313	-7.837488159662159e-10	9.292956496692683e-10	-0.8433794091741936
ID2_dev.lvl2.100UP_100DOWN	0.14579044108704364	0.16879530739582282	0.011592853251630352	1.1577940648045932	0.07951723834012465	0.04957420726690291	-1.6498358382251683e-10	1.055454128133036e-09	-0.15631525750375505
L2-3_CUX2_dev-1.lvl2.100UP_100DOWN	0.1933727988131167	0.22835125250266708	0.014695254722920974	1.1808861117191305	0.0759944253437789	0.021306774675998397	1.4355024051457384e-09	1.0432939395217976e-09	1.375932851487389
L2-3_CUX2_dev-2.lvl2.100UP_100DOWN	0.167553323103779	0.17692082621165345	0.012553800603802104	1.055907593680326	0.07492421141672341	0.45739222816424074	-8.197483602265197e-10	9.899120893928738e-10	-0.8281021810020345
L2-3_CUX2_dev-3.lvl2.100UP_100DOWN	0.17719725308450923	0.20090010612437978	0.012538487749041356	1.1337653526071656	0.07076005711590505	0.06295792529410806	8.353340836873386e-10	9.492720934077885e-10	0.8799732863615275
L2-3_CUX2_dev-4.lvl2.100UP_100DOWN	0.1445884936134064	0.1817020919171738	0.01256702772758826	1.2566843140575206	0.08691582167796395	0.003436284489847061	9.020846012913617e-10	1.1450156801138244e-09	0.7878360243954796
L2-3_CUX2_dev-5.lvl2.100UP_100DOWN	0.15322708218317949	0.2008258024181963	0.012089038214006436	1.3106416930795148	0.07889622409930293	0.00015124844447442318	1.8089200815908256e-09	1.0202388024651765e-09	1.7730359570915937
L2-3_CUX2_dev-6.lvl2.100UP_100DOWN	0.169375284235834	0.19428971166896603	0.013208517481098164	1.1470960036792723	0.07798373617904575	0.0631252001658004	1.9814781180645867e-10	1.0409284682986016e-09	0.19035679956984117
L2-3_CUX2_dev-fetal.lvl2.100UP_100DOWN	0.13839775117556838	0.172155602258519	0.010880007708707588	1.2439190723563576	0.07861404984034348	0.0020851265303948865	1.0606296402173007e-09	1.0887667460334323e-09	0.9741569019088432
L2_CUX2_LAMP5_dev.lvl2.100UP_100DOWN	0.17605418677810808	0.21239590656419507	0.013603444432359746	1.2064234906943208	0.07726850852746266	0.00928752786822252	1.695819448372921e-09	1.0525376738076587e-09	1.6111722084380382
