Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
Astro_dev-1.lvl2.100UP_100DOWN	0.06266751146882678	0.06266237973227838	0.007789622336761608	0.9999181116909206	0.12430080841228974	0.999473173938477	-1.6345437014937517e-09	2.249244942652509e-09	-0.7267077366710238
Astro_dev-2.lvl2.100UP_100DOWN	0.06684253850635422	0.0689595250237433	0.008236095060896243	1.0316712465548843	0.12321637156424423	0.7965732345601703	-1.8775874689737667e-09	2.189064400474286e-09	-0.8577123032867219
Astro_dev-3.lvl2.100UP_100DOWN	0.046686558771540904	0.05167724150040118	0.0066869950016698225	1.1068976352119249	0.1432316961803162	0.4563794453332215	4.329796008556146e-10	2.5371599162087455e-09	0.1706552267712837
Astro_dev-4.lvl2.100UP_100DOWN	0.06504070768788418	0.06550778796200923	0.0064447779229132	1.0071813528900464	0.09908837329753928	0.9422539875956599	-1.6222593570573813e-09	1.83055956752813e-09	-0.8862095426088625
Astro_dev-5.lvl2.100UP_100DOWN	0.030043822015148398	0.033490966819856936	0.005076565800152146	1.1147372262746882	0.16897203683314627	0.494975740197661	1.2057841457281165e-09	2.966146899027007e-09	0.4065153165959694
Astro_GFAP.lvl2.100UP_100DOWN	0.06489157561474203	0.04937964823793358	0.007145421435272537	0.7609562222852784	0.11011323685056654	0.02526214790600644	-5.266800163980047e-09	1.9259463324422784e-09	-2.734655724960548
Astro_SLC1A2_dev.lvl2.100UP_100DOWN	0.06186196342020067	0.054082894566189005	0.007786325691917873	0.8742511807914675	0.12586612615297776	0.30892562134111035	-3.4299862645548894e-09	2.224606561092011e-09	-1.5418394985184183
Astro_SLC1A2.lvl2.100UP_100DOWN	0.06754760273966857	0.05869725933136273	0.007547328748122467	0.8689762027171348	0.11173348041987816	0.23143740536821075	-4.0929381321391125e-09	1.9813815936931363e-09	-2.0656990784446543
BKGR_NRGN.lvl2.100UP_100DOWN	0.04104805793638452	0.054102998155718736	0.006516787678164772	1.318040386699086	0.15875995128111453	0.05522818782597613	6.362515196379629e-09	2.804258615656037e-09	2.2688760447620706
CCK_RELN.lvl2.100UP_100DOWN	0.08154790033280442	0.09180158961414941	0.009065929552744677	1.125738237765764	0.11117305921729183	0.2654573114841034	2.523367424047158e-09	2.0542979603390678e-09	1.2283356517720871
CCK_SORCS1.lvl2.100UP_100DOWN	0.08710822845020574	0.1084417399581997	0.008631988278383641	1.2449081089990135	0.09909498140371437	0.015701978420551328	4.815204216164965e-09	1.8753773078294582e-09	2.56759223653934
CCK_SYT6.lvl2.100UP_100DOWN	0.07179258261690386	0.07951003201531315	0.007672806250681991	1.1074964727148873	0.10687463761577226	0.32016834002696937	2.167783163174709e-09	1.9518300737215273e-09	1.1106413372560793
CGE_dev.lvl2.100UP_100DOWN	0.0843265546179862	0.10202907471485527	0.008253301294790611	1.2099281795285546	0.09787309978665067	0.036731567340422704	2.5657948896398523e-09	1.8237823402132138e-09	1.4068536760477084
ID2_CSMD1.lvl2.100UP_100DOWN	0.08693259146417669	0.0994208012519219	0.009056860237194578	1.1436539458609303	0.10418256357774337	0.17212845926023942	3.3468858383727665e-09	1.9475656703891426e-09	1.7184970392829044
ID2_dev.lvl2.100UP_100DOWN	0.07357243784304361	0.09926272179191029	0.008847912275697825	1.34918353532981	0.12026123552645618	0.00591870282651901	5.671880261318534e-09	2.2465009798873867e-09	2.524761979673321
L2-3_CUX2_dev-1.lvl2.100UP_100DOWN	0.08375133090729504	0.0936544621124114	0.007667529593126807	1.1182444636739945	0.09155113727821294	0.1972112246002732	2.123356833088006e-09	1.7026261274072965e-09	1.247106924361242
L2-3_CUX2_dev-2.lvl2.100UP_100DOWN	0.08290116066355553	0.08117594026193775	0.007582738736075584	0.9791894300657698	0.0914672204270966	0.8199989358698467	-8.210178560266856e-10	1.686114651870488e-09	-0.4869288426595968
L2-3_CUX2_dev-3.lvl2.100UP_100DOWN	0.08477009252730887	0.09006353508908102	0.007456373988071924	1.0624446948676722	0.08795996047391168	0.47621302882680516	9.009250750508779e-10	1.6503030629322659e-09	0.5459149263469888
L2-3_CUX2_dev-4.lvl2.100UP_100DOWN	0.08020336313794012	0.1018085144412498	0.00914691218784584	1.2693796177368701	0.11404649169280162	0.018173655752994507	3.79475825673548e-09	2.127339717773265e-09	1.7838045447238395
L2-3_CUX2_dev-5.lvl2.100UP_100DOWN	0.07213362367955628	0.09094137552882807	0.008438332037622155	1.2607348818745423	0.11698195109548755	0.03002923306606714	5.04944447549989e-09	2.1267142765722033e-09	2.374293778494066
L2-3_CUX2_dev-6.lvl2.100UP_100DOWN	0.0764017534174143	0.07791626451962774	0.009430759381231772	1.0198229887989487	0.12343642599022096	0.871340930546012	-2.0329392692855274e-10	2.208144226040609e-09	-0.0920655111795284
L2-3_CUX2_dev-fetal.lvl2.100UP_100DOWN	0.07809790008956312	0.10952181844512336	0.008711499751629938	1.402365727113317	0.11154588973121608	0.0006749812312878432	6.576580201667047e-09	2.1154101780880798e-09	3.108891254182675
L2_CUX2_LAMP5_dev.lvl2.100UP_100DOWN	0.08134777146524694	0.08769360682793398	0.007524088304946545	1.078008717981882	0.09249286328834412	0.40132308281474705	1.1878125243002288e-09	1.7119793637750924e-09	0.6938240900760502
L2_CUX2_LAMP5.lvl2.100UP_100DOWN	0.08221891078563749	0.0819426787519444	0.00931563634045341	0.9966402859019468	0.1133028430009404	0.975950592275869	5.881282094456047e-10	1.975492050844491e-09	0.2977122632278826
L3_CUX2_PRSS12.lvl2.100UP_100DOWN	0.08320563165652854	0.09356982559586566	0.008526211298477119	1.124561207372601	0.10247156506993634	0.22784931126568786	2.6091766129322757e-09	1.9076800439153006e-09	1.3677223396315619
L4_RORB_dev-1.lvl2.100UP_100DOWN	0.08585746496612488	0.10212292720621013	0.009263522018768278	1.1894472687552888	0.107894194435198	0.08557558769679663	3.4934592751393926e-09	1.98439027119812e-09	1.7604698661569926
L4_RORB_dev-2.lvl2.100UP_100DOWN	0.0759434532781293	0.08322136696481122	0.007471579394494507	1.0958333256196273	0.09838345600549905	0.3344416370634363	1.040278751491797e-09	1.8309369892773636e-09	0.5681674233379137
L4_RORB_dev-fetal.lvl2.100UP_100DOWN	0.0885213764638722	0.12682808620072294	0.008251857123738856	1.432739653031544	0.09321880717824858	8.276897662506193e-06	7.010485830564871e-09	1.7872075682778782e-09	3.922591843833815
L4_RORB_LRRK1.lvl2.100UP_100DOWN	0.0791986927374358	0.09965554730176027	0.007539828979381742	1.2582978816600452	0.09520143223043126	0.007312442627791469	4.775843589586188e-09	1.758873413019228e-09	2.7152855653142893
L4_RORB_MET.lvl2.100UP_100DOWN	0.08690994486139357	0.10256490314280695	0.009253860782913969	1.1801285032038662	0.10647643141037871	0.0961720318425718	3.5855683381934906e-09	2.019888607581632e-09	1.7751317200043089
L4_RORB_MME.lvl2.100UP_100DOWN	0.0876651671260572	0.09922611501373045	0.008646152312920515	1.1318761860232276	0.09862699857159768	0.18455391894530782	2.4023953631717673e-09	1.8284682871764988e-09	1.3138840744574907
L5-6_THEMIS_CNR1.lvl2.100UP_100DOWN	0.07181120315696998	0.07696045443503759	0.008125698198986842	1.0717054032197735	0.1131536284279365	0.526588162482527	1.813401074621664e-09	2.0249331405883184e-09	0.895536271432055
L5-6_THEMIS_dev-1.lvl2.100UP_100DOWN	0.09297420182887255	0.13043364244099181	0.008395296687202526	1.4029014487380786	0.09029705576451015	1.0374560856445448e-05	6.293791929232863e-09	1.7007476226328763e-09	3.700603102704699
L5-6_THEMIS_dev-2.lvl2.100UP_100DOWN	0.07796336249377009	0.08792543256372339	0.008330496625542312	1.1277788662687471	0.10685142814623967	0.23740589006882964	1.831609716025956e-09	1.966912085624632e-09	0.9312107691098415
L5-6_THEMIS_NTNG2.lvl2.100UP_100DOWN	0.061855756573511965	0.06542368008223028	0.006826379384799639	1.057681349422637	0.11035964577826939	0.6017125562249839	1.1866375216058263e-09	2.0005610710457366e-09	0.593152360495321
L5-6_TLE4_dev.lvl2.100UP_100DOWN	0.09281584336200394	0.13365065017076563	0.009399451111720749	1.4399551340550363	0.10126989931083906	4.815584268215531e-05	6.776695937102038e-09	1.9753667503619273e-09	3.4306013988847437
L5-6_TLE4_HTR2C.lvl2.100UP_100DOWN	0.08135028775444507	0.09827597260890579	0.008850100184160752	1.2080593114255564	0.10879002924826375	0.06545289810873786	4.165760422627629e-09	2.0545206820313953e-09	2.0276069542939608
L5-6_TLE4_SCUBE1.lvl2.100UP_100DOWN	0.0835231873533318	0.10271337971489472	0.008598551526706374	1.2297588606189298	0.10294807704513892	0.02938653120794277	4.230766033122258e-09	1.953695095698204e-09	2.1655201174624863
L5-6_TLE4_SORCS1.lvl2.100UP_100DOWN	0.08500712696977215	0.08251698961267653	0.007903992408589904	0.9707067225318521	0.09298034988761	0.751567741532821	-2.0986463877632817e-10	1.7034964050794418e-09	-0.12319640836960923
LAMP5_CCK.lvl2.100UP_100DOWN	0.07868419547272602	0.07587542051657246	0.009466587060073906	0.9643031877077888	0.12031116291142953	0.7613918071466879	-8.108729241048287e-11	2.088487869472555e-09	-0.0388258383473213
LAMP5_NDNF.lvl2.100UP_100DOWN	0.08302764613391456	0.09186872942606818	0.007950416346385873	1.106483607615395	0.09575625368883416	0.26766859528300246	2.178789387625337e-09	1.7963382299425906e-09	1.2129059835769176
LAMP5_NOS1.lvl2.100UP_100DOWN	0.07848306008948931	0.09047290247082172	0.010400715236902515	1.1527698125896357	0.1325217852749782	0.255452827674068	2.9668292916555004e-09	2.4124450649118553e-09	1.2298018034926324
MGE_dev-1.lvl2.100UP_100DOWN	0.07833610880031887	0.11134475935409668	0.010928008971966366	1.421372098503359	0.13950155476604276	0.004956989045782939	6.7787948054703065e-09	2.6812609715563146e-09	2.528211493540524
MGE_dev-2.lvl2.100UP_100DOWN	0.08270119954861127	0.11040504950479826	0.008930989563870438	1.3349872808060401	0.10799105227755319	0.0018461858323784105	5.073831625576697e-09	1.9906621980646196e-09	2.548815982194079
Micro.lvl2.100UP_100DOWN	0.04667062227328612	0.03415764422411955	0.005806044585307561	0.7318874821103705	0.12440469619859543	0.03390753141419794	-4.655786630547821e-09	2.3508591713991894e-09	-1.9804617338165689
Micro_out.lvl2.100UP_100DOWN	0.03684837126471547	0.02905397695464411	0.005699720071699433	0.7884738444997442	0.15468038005677764	0.1579556991486987	-2.5297596703756055e-09	2.5971767428834787e-09	-0.9740421699475776
