Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
Astro_dev-1.lvl2.100UP_100DOWN	0.06266751146882678	0.07935948363387654	0.007720326040811789	1.266357667215699	0.12319503136249754	0.03144962389653197	6.405726011209333e-09	6.372104933606921e-09	1.0052762906375086
Astro_dev-2.lvl2.100UP_100DOWN	0.06684253850635422	0.08585985652805965	0.008652362456819093	1.2845092129452504	0.1294439536582917	0.030931380814762256	3.179620489613491e-09	6.762884284172352e-09	0.4701574588604122
Astro_dev-3.lvl2.100UP_100DOWN	0.046686558771540904	0.05639417207421736	0.007456574333793305	1.2079316522380743	0.1597156554262609	0.1939387246331892	1.2052307922122571e-09	8.084280113187227e-09	0.149083254827633
Astro_dev-4.lvl2.100UP_100DOWN	0.06504070768788418	0.08391979413755243	0.007856933459374243	1.2902656985262948	0.12080024554895545	0.016918112844208005	5.426178356003993e-09	6.232056109073504e-09	0.870688302710208
Astro_dev-5.lvl2.100UP_100DOWN	0.030043822015148398	0.03226246262239196	0.0051111638931581466	1.0738468163646058	0.17012362443703222	0.6645148639516691	-6.360826511381071e-09	8.433124298641415e-09	-0.7542668987347675
Astro_GFAP.lvl2.100UP_100DOWN	0.06489157561474203	0.07129763713660385	0.007219286547073912	1.0987194633690864	0.1112515219222669	0.37617549468415257	-5.711466293347635e-10	5.804292951117091e-09	-0.09840072410970244
Astro_SLC1A2_dev.lvl2.100UP_100DOWN	0.06186196342020067	0.07162871822767267	0.008066902419169648	1.1578798063865319	0.13040165512327478	0.22710597955683282	1.3214826303272418e-09	6.784769369427209e-09	0.1947719308311294
Astro_SLC1A2.lvl2.100UP_100DOWN	0.06754760273966857	0.07636402188009012	0.008165680138900271	1.130521569720252	0.12088778591256837	0.28155992160648374	-1.0827240951067676e-09	6.356795484810875e-09	-0.17032545685854802
BKGR_NRGN.lvl2.100UP_100DOWN	0.04104805793638452	0.05873082954861629	0.007616074256044404	1.4307821734133241	0.18554042843750726	0.020919375963527883	1.6220696905259933e-08	9.325328212550123e-09	1.739423700222149
CCK_RELN.lvl2.100UP_100DOWN	0.08154790033280442	0.09690794715867565	0.007510402918909227	1.1883561288909399	0.09209805388316054	0.0418688080618137	7.062446309827087e-09	4.814409651268866e-09	1.4669392140250752
CCK_SORCS1.lvl2.100UP_100DOWN	0.08710822845020574	0.09480194789743937	0.00821293606297957	1.0883236817476047	0.09428427381776436	0.34918460985247	2.782523864825987e-09	5.029809778092631e-09	0.5532065798880283
CCK_SYT6.lvl2.100UP_100DOWN	0.07179258261690386	0.0958264596691216	0.008078055765792696	1.3347682473057998	0.11251936441538021	0.0037244082967992894	1.4923827916438466e-08	6.057457058692161e-09	2.4637117146416228
CGE_dev.lvl2.100UP_100DOWN	0.0843265546179862	0.11289023049231434	0.008921143444957876	1.3387269408044298	0.10579281325286193	0.0015706383976049605	8.99047396946466e-09	5.6192245973217465e-09	1.5999492125211954
